Date-Time;Latitude;Longitude;Altitude(cm);GPSSpeed(mknots);CarSpeed(Km/h);Engine(RPM);CarLoad(%);MassAir(g/s);AccelX(g);AccelY(g);AccelZ(g);GyroX(dps);GyroY(dps);GyroZ(dps);T_OBD(ms);T_SAVE(ms);T_MAIN(ms)
7/6/2021-3:6:13.400;508446377;45941218;6600;30636;58;2324;31;29;-0.1820;-0.9350;0.6568;4.27;-3.43;3.36;23;34;53
7/6/2021-3:6:13.500;508446512;45941140;6590;30922;58;2344;39;29;-0.2528;-0.8477;0.5217;3.99;-4.06;0.35;22;33;56
7/6/2021-3:6:13.600;508446645;45941057;6590;30879;58;2291;34;27;-0.0776;-0.8745;0.6427;1.05;-12.53;-0.63;22;33;55
7/6/2021-3:6:13.700;508446780;45940972;6580;31195;58;2316;34;27;-0.1737;-0.8408;0.6964;2.17;-6.65;-1.40;21;33;55
7/6/2021-3:6:13.800;508446912;45940882;6580;31155;58;2311;34;27;-0.1566;-0.7281;0.6852;2.17;-2.10;0.91;22;37;58
7/6/2021-3:6:13.900;508447045;45940792;6570;31257;59;2325;36;27;-0.0434;-0.7354;0.6129;3.99;-6.65;1.26;21;33;55
7/6/2021-3:6:14.0;508447180;45940700;6570;31618;59;2330;36;28;-0.0381;-0.8384;0.5456;-0.70;-8.33;1.26;21;33;54
7/6/2021-3:6:14.100;508447312;45940608;6560;31350;59;2329;36;28;-0.1396;-0.7237;0.6046;1.05;-6.23;0.14;21;41;62
7/6/2021-3:6:14.200;508447447;45940510;6560;31692;59;2334;35;27;-0.1200;-0.9179;0.6129;0.70;-8.26;-0.77;20;38;59
7/6/2021-3:6:14.300;508447582;45940415;6550;31853;59;2343;35;27;-0.1405;-0.9048;0.6442;0.84;-6.86;-0.14;20;33;53
7/6/2021-3:6:14.400;508447718;45940323;6540;31815;59;2346;35;28;-0.0586;-0.9170;0.6310;-0.49;-9.80;-3.15;23;33;53
7/6/2021-3:6:14.500;508447852;45940220;6530;32105;59;2354;35;28;-0.0590;-0.9340;0.6822;-0.63;-6.09;0.56;23;33;56
7/6/2021-3:6:14.600;508447985;45940122;6530;31967;60;2357;27;28;0.0839;-0.7779;0.5924;1.47;-7.70;-2.10;22;33;56
7/6/2021-3:6:14.700;508448118;45940022;6520;32092;60;2353;21;30;0.0034;-0.7686;0.3670;3.01;-10.99;-0.98;21;37;59
7/6/2021-3:6:14.800;508448248;45939917;6510;32007;60;2330;0;24;-0.1981;-0.8955;0.6139;4.83;-8.61;-3.99;21;32;53
7/6/2021-3:6:14.900;508448383;45939815;6500;32097;60;2236;0;21;-0.1830;-0.7749;0.6720;1.26;-1.82;0.70;21;33;54
7/6/2021-3:6:15.0;508448513;45939710;6500;31920;60;2143;0;19;0.0298;-0.7042;0.6564;3.22;-7.00;1.61;21;33;54
7/6/2021-3:6:15.100;508448647;45939603;6490;32092;60;2050;0;17;0.0166;-0.6129;0.5388;0.28;-6.58;0.49;20;34;55
7/6/2021-3:6:15.200;508448782;45939498;6480;32258;60;1968;0;15;-0.0298;-0.8125;0.4494;-0.63;-7.28;-0.84;21;37;57
7/6/2021-3:6:15.300;508448912;45939392;6480;32003;60;1865;0;14;-0.1171;-0.8506;0.6305;0.21;-2.10;-0.91;21;33;54
7/6/2021-3:6:15.400;508449043;45939282;6470;32179;60;1775;0;13;-0.0825;-0.7139;0.5207;3.01;-4.90;-0.84;21;34;55
7/6/2021-3:6:15.500;508449177;45939173;6460;32370;60;1700;0;12;0.2303;-0.8018;0.6095;2.94;-2.80;-1.61;21;42;63
7/6/2021-3:6:15.600;508449310;45939065;6450;32388;60;1606;0;11;-0.0049;-0.7715;0.6983;2.45;-5.25;-2.10;23;47;68
7/6/2021-3:6:15.700;508449432;45938952;6440;31770;60;1525;0;11;0.1142;-0.8106;0.5309;3.50;-8.05;-1.05;22;34;57
7/6/2021-3:6:15.800;508449563;45938840;6420;32281;60;1452;0;11;-0.0244;-0.7320;0.6017;-0.35;-7.84;-2.03;21;33;55
7/6/2021-3:6:15.900;508449697;45938733;6420;31992;60;1479;0;11;0.0415;-0.8452;0.6871;-1.26;-5.46;-0.35;22;44;65
7/6/2021-3:6:16.0;508449828;45938618;6420;32490;60;1586;0;11;0.0454;-0.7569;0.5968;-0.14;-1.89;1.19;18;34;56
7/6/2021-3:6:16.100;508449962;45938512;6400;32458;60;1698;0;12;-0.0673;-0.9745;0.3889;1.75;-3.92;-1.89;18;38;56
7/6/2021-3:6:16.200;508450093;45938400;6400;32316;60;1688;0;13;0.0098;-0.9711;0.4982;1.47;-6.16;-1.96;22;33;51
7/6/2021-3:6:16.300;508450225;45938292;6390;32143;60;1699;0;13;0.1176;-0.8945;0.7593;-2.52;-8.54;-1.33;22;33;55
7/6/2021-3:6:16.400;508450357;45938182;6390;32200;60;1694;0;28;-0.0986;-0.8237;0.6193;3.36;-3.01;-1.19;23;33;55
7/6/2021-3:6:16.500;508450488;45938073;6380;32135;60;1691;0;25;-0.0966;-0.8242;0.4904;1.12;-4.27;-2.52;23;37;60
7/6/2021-3:6:16.600;508450620;45937962;6380;32333;60;1691;0;20;0.0566;-0.8350;0.8311;1.05;-4.97;-0.70;22;34;57
7/6/2021-3:6:16.700;508450752;45937852;6370;32180;60;1693;0;16;0.2391;-0.8955;0.4392;5.39;-5.74;0.63;21;33;55
7/6/2021-3:6:16.800;508450885;45937740;6360;32261;60;1693;11;18;-0.0664;-0.7876;0.4089;6.86;-2.45;-0.56;22;33;54
7/6/2021-3:6:16.900;508451015;45937630;6360;32065;60;1699;14;17;-0.1357;-0.6012;0.4011;8.12;0.91;-0.70;22;34;56
7/6/2021-3:6:17.0;508451148;45937522;6350;32265;60;1691;15;16;-0.1225;-0.8389;0.6939;1.96;-3.22;-3.43;23;38;60
7/6/2021-3:6:17.100;508451278;45937410;6350;32061;60;1695;17;16;-0.0693;-0.7671;0.4348;-0.28;-5.18;-3.01;22;33;56
7/6/2021-3:6:17.200;508451410;45937297;6340;32324;60;1693;16;16;-0.0415;-0.7701;0.5856;1.12;-4.48;-3.64;22;34;56
7/6/2021-3:6:17.300;508451543;45937187;6340;32406;60;1690;12;15;-0.1191;-0.8350;0.5324;2.87;-4.48;-4.20;23;33;55
7/6/2021-3:6:17.400;508451675;45937077;6330;32456;60;1696;13;15;-0.1718;-10.297;0.6647;-0.56;-4.41;-3.36;21;38;61
7/6/2021-3:6:17.500;508451808;45936963;6330;32459;60;1697;14;15;-0.0210;-0.8223;0.3870;0.91;1.26;-1.96;21;33;54
7/6/2021-3:6:17.600;508451937;45936847;6320;32338;60;1697;11;15;0.0137;-0.8208;0.5861;5.67;-4.34;-3.08;23;33;54
7/6/2021-3:6:17.700;508452073;45936742;6320;32463;60;1700;11;15;0.0239;-0.8072;0.6276;2.38;-6.86;-3.78;22;33;56
7/6/2021-3:6:17.800;508452213;45936637;6320;32739;60;1700;6;15;0.0522;-0.7662;0.6622;2.52;-7.42;-3.92;22;33;55
7/6/2021-3:6:17.900;508452352;45936530;6320;32980;60;1696;5;16;0.0532;-0.8062;0.5495;0.07;-2.31;-2.24;23;38;60
7/6/2021-3:6:18.0;508452483;45936422;6320;32453;60;1697;5;8;0.0527;-0.7252;0.5153;-0.77;-3.85;-1.12;23;34;57
7/6/2021-3:6:18.100;508452618;45936313;6310;32826;60;1699;6;9;-0.0337;-0.8428;0.6354;1.12;-6.65;-6.44;23;34;57
7/6/2021-3:6:18.200;508452745;45936202;6300;32194;60;1697;0;11;-0.0073;-0.7608;0.6349;6.09;0.14;-0.91;24;33;56
7/6/2021-3:6:18.300;508452875;45936090;6290;32261;60;1698;0;12;0.0268;-0.9379;0.8072;1.05;-4.13;-2.87;18;38;62
7/6/2021-3:6:18.400;508453007;45935982;6290;32123;60;1700;0;12;-0.0517;-0.8179;0.6251;-1.19;-2.80;-1.61;23;33;51
7/6/2021-3:6:18.500;508453140;45935880;6280;32130;60;1700;0;13;0.0220;-0.9653;0.6427;1.54;-4.97;-2.66;23;34;57
7/6/2021-3:6:18.600;508453275;45935772;6270;32537;60;1700;0;13;-0.0034;-0.7164;0.4143;1.82;-4.83;-1.47;23;34;57
7/6/2021-3:6:18.700;508453412;45935663;6270;32932;60;1697;0;14;-0.0903;-0.6471;0.3914;3.43;-2.31;-3.08;23;33;56
7/6/2021-3:6:18.800;508453547;45935555;6260;32761;60;1696;0;14;0.0215;-0.7559;0.5353;1.75;-4.06;-1.54;21;38;61
7/6/2021-3:6:18.900;508453680;45935447;6250;32668;60;1696;0;13;-0.0600;-0.8613;0.6554;1.68;-6.65;-5.95;20;32;53
7/6/2021-3:6:19.0;508453813;45935337;6240;32650;60;1700;0;14;-0.0171;-0.9726;0.5514;-1.19;-1.26;-2.52;24;33;53
7/6/2021-3:6:19.100;508453945;45935230;6240;32286;60;1698;0;14;-0.0107;-0.8335;0.6207;3.85;-5.04;-4.76;23;32;56
7/6/2021-3:6:19.200;508454078;45935120;6230;32544;60;1699;0;14;0.0688;-0.9189;0.7403;2.52;-3.50;0.42;22;38;61
7/6/2021-3:6:19.300;508454207;45935008;6220;32014;60;1699;0;14;-0.1566;-0.8418;0.5334;3.01;-3.43;-4.27;24;33;55
7/6/2021-3:6:19.400;508454338;45934902;6210;32029;60;1698;0;14;0.0122;-0.9770;0.5988;1.33;-6.79;-3.99;23;32;56
7/6/2021-3:6:19.500;508454472;45934790;6210;32347;60;1698;0;14;-0.0205;-0.7100;0.5729;4.62;-3.57;-1.47;22;34;57
7/6/2021-3:6:19.600;508454607;45934682;6200;32374;60;1696;0;14;-0.0107;-0.8325;0.6354;0.84;-6.37;-3.36;24;33;55
7/6/2021-3:6:19.700;508454740;45934573;6200;32488;60;1695;0;14;0.0220;-10.673;0.6383;1.40;-4.06;-1.40;23;37;61
7/6/2021-3:6:19.800;508454872;45934465;6190;32098;60;1700;0;14;0.2342;-0.7481;0.8545;8.40;0.77;4.20;23;34;57
7/6/2021-3:6:19.900;508455005;45934352;6190;32468;60;1700;0;14;-0.1142;-0.8623;0.7603;1.12;-1.68;-3.29;24;33;56
7/6/2021-3:6:20.0;508455137;45934245;6180;32248;60;1694;0;31;0.0390;-0.8818;0.4958;-2.24;-4.62;-0.28;24;32;56
7/6/2021-3:6:20.100;508455270;45934137;6180;32253;60;1692;0;23;0.0303;-0.6422;0.3943;-0.14;-4.06;-0.49;21;34;58
7/6/2021-3:6:20.200;508455405;45934025;6170;32690;60;1688;0;24;-0.0293;-0.8677;0.3601;4.41;-2.38;-0.63;20;38;59
7/6/2021-3:6:20.300;508455535;45933917;6160;32232;60;1692;0;24;-0.0088;-0.8711;0.7354;3.29;-6.09;-1.89;20;33;53
7/6/2021-3:6:20.400;508455668;45933807;6160;32212;60;1696;0;24;0.0698;-0.7632;0.7071;3.43;-4.90;-0.42;22;34;54
7/6/2021-3:6:20.500;508455800;45933698;6150;32283;60;1695;0;24;0.0625;-0.8950;0.6134;-3.29;-10.57;-2.31;23;34;56
7/6/2021-3:6:20.600;508455932;45933590;6150;32229;60;1689;0;24;-0.0015;-0.6612;0.5051;2.38;-4.69;-1.05;23;38;61
7/6/2021-3:6:20.700;508456063;45933482;6140;32124;60;1690;0;24;-0.1176;-0.8950;0.5226;1.54;-5.46;-3.15;21;34;57
7/6/2021-3:6:20.800;508456195;45933373;6140;32109;60;1690;0;24;0.0176;-0.9052;0.5622;3.57;-4.41;-2.24;24;33;54
7/6/2021-3:6:20.900;508456328;45933265;6130;32108;60;1692;0;24;0.0698;-0.8999;0.4909;4.34;-7.42;-1.68;22;32;56
7/6/2021-3:6:21.0;508456458;45933155;6130;32141;60;1692;0;24;-0.0200;-0.8120;0.6388;3.85;-8.96;-2.10;23;34;56
7/6/2021-3:6:21.100;508456590;45933047;6120;32077;60;1691;0;24;0.0322;-0.9340;0.6315;2.73;-1.12;-2.03;23;38;61
7/6/2021-3:6:21.200;508456722;45932938;6110;32017;60;1688;0;24;-0.1049;-0.5934;0.5290;2.31;-6.51;-2.31;22;33;56
7/6/2021-3:6:21.300;508456852;45932828;6110;32099;60;1688;0;25;0.0307;-0.9135;0.5944;1.40;-4.97;-3.22;22;34;56
7/6/2021-3:6:21.400;508456982;45932717;6100;32034;60;1689;0;24;-0.0698;-0.7984;0.3889;2.45;-0.56;-1.33;24;33;55
7/6/2021-3:6:21.500;508457112;45932607;6090;32121;60;1688;0;25;0.0698;-0.7198;0.6354;2.38;-5.67;-2.45;22;38;62
7/6/2021-3:6:21.600;508457243;45932497;6080;32119;60;1689;0;25;0.0161;-0.7862;0.4128;0.91;-5.88;-4.48;20;34;56
7/6/2021-3:6:21.700;508457373;45932388;6070;32043;60;1686;0;25;0.0434;-0.9374;0.5963;1.89;-5.46;-3.99;23;33;53
7/6/2021-3:6:21.800;508457505;45932277;6060;32169;60;1689;0;25;0.0307;-0.5949;0.6066;9.73;4.76;-0.77;22;34;57
7/6/2021-3:6:21.900;508457633;45932167;6050;31924;60;1697;0;25;-0.0020;-0.9052;0.3743;5.67;-3.50;-2.38;22;34;56
7/6/2021-3:6:22.0;508457765;45932058;6050;31837;60;1690;0;25;-0.1415;-0.7681;0.4412;1.47;3.08;0.42;24;38;60
7/6/2021-3:6:22.100;508457895;45931947;6040;32096;60;1682;0;24;0.0176;-0.7749;0.5602;2.17;-1.47;-1.26;22;33;57
7/6/2021-3:6:22.200;508458028;45931840;6040;32020;59;1685;0;24;0.0913;-0.6671;0.5305;0.84;-5.04;-0.91;24;34;56
7/6/2021-3:6:22.300;508458158;45931732;6030;31977;59;1683;0;25;0.1074;-0.5827;0.3416;-2.10;-6.30;-3.50;23;32;56
7/6/2021-3:6:22.400;508458297;45931625;6030;32425;59;1681;0;25;0.0971;-0.9140;0.3821;1.40;-4.62;-1.33;23;46;69
7/6/2021-3:6:22.500;508458423;45931517;6010;31801;59;1684;0;25;0.0542;-0.7774;0.6437;2.31;-9.73;-3.64;23;33;56
7/6/2021-3:6:22.600;508458557;45931408;6010;32197;60;1689;0;25;-0.0190;-0.8672;0.6954;4.06;-7.28;-1.75;22;32;55
7/6/2021-3:6:22.700;508458693;45931302;6000;32405;60;1687;0;24;0.2699;-0.9770;0.6120;-0.84;-13.09;-2.10;22;34;56
7/6/2021-3:6:22.800;508458823;45931192;6010;31967;60;1684;0;24;0.0234;-0.7222;0.5836;3.36;-0.77;0.07;23;34;56
7/6/2021-3:6:22.900;508458960;45931082;6000;32573;60;1685;0;25;0.0493;-0.9018;0.6422;1.47;-7.70;-1.54;20;37;60
7/6/2021-3:6:23.0;508459092;45930975;5990;32094;59;1686;0;24;0.1225;-0.6017;0.4778;3.29;-4.48;-1.33;20;34;54
7/6/2021-3:6:23.100;508459225;45930867;5990;32320;59;1685;0;25;-0.0132;-0.8237;0.5758;2.10;-4.83;-3.08;23;34;54
7/6/2021-3:6:23.200;508459357;45930760;5980;32193;60;1685;0;24;0.0737;-0.8228;0.6212;0.70;-5.11;-1.96;24;32;55
7/6/2021-3:6:23.300;508459488;45930652;5980;31963;59;1685;0;25;0.1859;-0.8496;0.3694;-3.36;-6.79;-3.15;23;33;57
7/6/2021-3:6:23.400;508459622;45930543;5970;32426;59;1680;0;25;-0.0229;-0.7359;0.3333;-1.96;-3.22;-2.94;19;32;55
7/6/2021-3:6:23.500;508459753;45930433;5970;32195;59;1679;0;25;0.0708;-0.8194;0.4885;5.39;-4.27;-0.35;20;32;51
7/6/2021-3:6:23.600;508459887;45930325;5960;32314;60;1688;0;25;-0.1518;-0.9457;0.7413;8.89;0.14;-1.61;18;33;53
7/6/2021-3:6:23.700;508460018;45930217;5950;32101;60;1688;0;25;-0.0854;-0.9096;0.6193;2.94;-5.60;-2.45;24;34;52
7/6/2021-3:6:23.800;508460152;45930112;5950;32107;60;1688;0;24;0.1615;-0.8711;0.5954;3.15;-3.85;-1.40;19;38;62
7/6/2021-3:6:23.900;508460288;45930005;5950;32186;60;1686;0;25;-0.0117;-0.7379;0.3992;3.01;-1.89;-3.78;19;34;53
7/6/2021-3:6:24.0;508460422;45929898;5950;32084;59;1684;0;25;-0.0034;-0.9301;0.6046;0.70;-1.54;-0.70;19;34;53
7/6/2021-3:6:24.100;508460555;45929792;5940;32132;59;1682;0;25;0.0405;-0.8647;0.5202;2.45;-7.84;-1.12;21;32;51
7/6/2021-3:6:24.200;508460690;45929687;5940;32222;59;1685;0;24;0.0342;-0.7359;0.6120;4.97;-0.42;-0.42;22;34;55
7/6/2021-3:6:24.300;508460820;45929578;5930;32250;59;1684;0;25;-0.1171;-0.8281;0.4748;4.48;-0.07;-2.24;23;38;60
7/6/2021-3:6:24.400;508460952;45929472;5920;32153;60;1685;0;24;-0.0434;-0.9755;0.7364;3.92;-4.27;-3.50;22;32;55
7/6/2021-3:6:24.500;508461083;45929365;5910;32074;60;1687;0;24;-0.0795;-0.7613;0.4958;-0.28;-4.48;-3.50;20;34;56
7/6/2021-3:6:24.600;508461215;45929260;5910;31940;59;1680;0;25;-0.0224;-0.6393;0.5856;4.34;-0.35;-2.38;21;33;53
7/6/2021-3:6:24.700;508461357;45929157;5920;32143;59;1678;0;24;0.0386;-0.8764;0.5505;0.07;-4.55;-3.15;19;38;59
7/6/2021-3:6:24.800;508461483;45929048;5900;32244;59;1682;0;24;-0.0293;-0.8032;0.6354;3.29;-3.78;-3.57;18;33;52
7/6/2021-3:6:24.900;508461612;45928940;5890;32057;59;1680;0;24;-0.1308;-0.7886;0.5285;0.21;-1.26;-2.80;20;34;52
7/6/2021-3:6:25.0;508461740;45928833;5880;32045;59;1676;0;24;0.0464;-10.253;0.6529;-1.19;-8.54;-4.62;20;33;53
7/6/2021-3:6:25.100;508461875;45928728;5880;32265;59;1680;0;24;0.1454;-0.9360;0.5461;1.82;-5.60;-1.40;23;33;53
7/6/2021-3:6:25.300;508462135;45928518;5860;31698;59;1678;0;25;-0.0171;-0.7686;0.5246;0.42;-2.10;0.84;23;88;111
7/6/2021-3:6:25.400;508462270;45928415;5850;32167;59;1678;0;24;-0.0712;-0.7066;0.5324;1.12;-7.00;-3.99;23;34;57
7/6/2021-3:6:25.500;508462403;45928308;5850;32153;59;1677;0;24;-0.1240;-0.9135;0.5222;3.01;-2.45;-4.20;20;33;56
7/6/2021-3:6:25.600;508462533;45928203;5840;32031;59;1677;0;24;0.1571;-0.8481;0.6803;7.28;-4.27;0.42;22;34;54
7/6/2021-3:6:25.700;508462662;45928097;5830;31671;59;1680;0;25;-0.4207;-11.727;0.3870;-8.40;-5.39;-5.11;20;38;60
7/6/2021-3:6:25.800;508462793;45927992;5820;31772;59;1675;0;24;-0.0859;-0.7686;0.3265;-3.50;-5.88;-1.61;22;34;54
7/6/2021-3:6:25.900;508462927;45927885;5820;32119;59;1676;0;24;-0.0078;-0.7891;0.6622;2.03;-3.64;-2.24;22;34;56
7/6/2021-3:6:26.0;508463057;45927782;5810;31964;59;1674;0;24;0.0049;-0.9618;0.5856;2.38;-2.87;-3.08;23;34;56
7/6/2021-3:6:26.100;508463188;45927673;5800;31985;59;1676;0;24;-0.0425;-0.6037;0.4582;2.45;-3.92;-0.14;23;33;56
7/6/2021-3:6:26.200;508463322;45927568;5800;32117;59;1677;0;24;-0.0688;-11.712;0.5524;1.05;-6.72;-2.17;22;39;62
7/6/2021-3:6:26.300;508463455;45927462;5800;32098;59;1673;0;24;-0.2503;-0.9096;0.6588;1.89;-1.19;-0.70;23;34;56
7/6/2021-3:6:26.400;508463583;45927353;5780;31844;59;1675;0;24;0.0434;-0.6261;0.4363;1.75;-6.51;-3.08;24;32;55
7/6/2021-3:6:26.500;508463712;45927245;5780;31672;59;1676;0;24;-0.0386;-10.077;0.4485;-0.28;-5.53;-0.14;22;33;57
7/6/2021-3:6:26.600;508463843;45927138;5770;31795;59;1673;8;19;-0.0634;-0.7632;0.5793;1.61;-6.58;-0.28;23;38;60
7/6/2021-3:6:26.700;508463973;45927030;5760;31824;59;1680;18;18;-0.1093;-0.8189;0.5846;2.66;-3.36;1.54;23;32;55
7/6/2021-3:6:26.800;508464103;45926922;5750;31855;59;1681;21;17;-0.0376;-0.7501;0.5226;5.32;-3.22;-0.21;22;34;57
7/6/2021-3:6:26.900;508464232;45926813;5750;31761;59;1688;24;17;-0.0956;-0.6559;0.5978;3.01;-4.06;0.42;24;34;56
7/6/2021-3:6:27.0;508464362;45926702;5740;31933;59;1689;24;17;-0.0122;-11.678;0.5871;-1.40;-9.45;-1.61;23;32;56
7/6/2021-3:6:27.100;508464492;45926592;5730;31812;59;1691;24;17;-0.0776;-0.7344;0.6046;2.31;-5.67;-0.98;20;38;61
7/6/2021-3:6:27.200;508464623;45926480;5730;32018;59;1694;23;17;-0.1581;-0.6139;0.2674;-1.12;-7.56;-2.17;20;33;53
7/6/2021-3:6:27.300;508464753;45926368;5720;32113;59;1691;23;17;-0.0244;-0.8545;0.4724;2.31;-8.68;-1.82;20;33;53
7/6/2021-3:6:27.400;508464882;45926255;5710;32011;60;1689;25;16;-0.0181;-0.9409;0.6759;3.01;-8.68;-2.24;19;33;53
7/6/2021-3:6:27.500;508465012;45926142;5710;31979;60;1691;26;16;0.0571;-0.9443;0.5388;4.06;-9.94;-3.08;19;38;57
7/6/2021-3:6:27.600;508465140;45926025;5700;32204;60;1698;30;17;-0.0971;-0.7203;0.5519;2.66;-5.81;1.40;19;33;52
7/6/2021-3:6:27.700;508465268;45925910;5690;32002;60;1698;34;17;-0.0844;-0.9516;0.6822;0.84;-5.88;-1.05;20;34;53
7/6/2021-3:6:27.800;508465397;45925793;5690;32191;60;1698;33;17;-0.1698;-0.6500;0.3050;3.15;-5.39;3.50;20;33;53
7/6/2021-3:6:27.900;508465525;45925675;5680;32255;60;1700;33;17;-0.1259;-10.677;0.3133;-5.67;-13.65;-0.84;20;33;53
7/6/2021-3:6:28.0;508465655;45925560;5670;32318;60;1697;30;17;-0.1220;-0.7925;0.6232;2.52;-3.92;-1.96;19;38;58
7/6/2021-3:6:28.100;508465783;45925435;5660;32498;60;1698;29;17;-0.2474;-0.8813;0.6500;1.33;-3.36;-1.12;23;33;52
7/6/2021-3:6:28.200;508465912;45925317;5660;32458;60;1707;26;17;0.0522;-0.7935;0.5710;4.62;-5.88;1.26;22;33;56
7/6/2021-3:6:28.300;508466040;45925197;5650;32377;60;1707;23;17;-0.2006;-0.8755;0.6046;2.73;-6.37;-1.05;18;34;56
7/6/2021-3:6:28.400;508466168;45925073;5640;32360;61;1704;20;18;-0.0210;-0.9496;0.6842;1.40;-10.50;-1.89;24;38;56
7/6/2021-3:6:28.500;508466297;45924948;5640;32509;61;1703;19;13;0.0029;-0.7759;0.4651;4.20;-5.60;0.91;22;34;58
7/6/2021-3:6:28.600;508466425;45924825;5630;32535;61;1694;21;13;0.0146;-0.7593;0.7086;-2.24;-4.76;0.21;18;34;56
7/6/2021-3:6:28.700;508466552;45924698;5630;32584;60;1685;13;13;0.0386;-0.7754;0.5397;-0.91;-7.91;-1.82;24;34;52
7/6/2021-3:6:28.800;508466680;45924572;5620;32656;60;1712;10;13;-0.1498;-11.668;0.4475;-0.42;-3.99;-1.75;22;33;57
7/6/2021-3:6:28.900;508466807;45924445;5610;32677;60;1711;7;13;0.0317;-0.7891;0.6934;4.27;-3.01;-0.42;18;39;61
7/6/2021-3:6:29.0;508466935;45924320;5600;32623;61;1717;9;13;0.0737;-0.5158;0.3597;4.97;-0.07;0.63;20;33;51
7/6/2021-3:6:29.100;508467062;45924193;5600;32566;61;1715;5;13;0.1108;-0.8633;0.4177;5.18;-4.06;0.98;20;34;54
7/6/2021-3:6:29.200;508467190;45924067;5590;32593;61;1714;0;13;-0.0142;-0.8945;0.6315;1.54;-7.35;-2.10;19;33;53
7/6/2021-3:6:29.300;508467317;45923942;5590;32582;61;1715;0;13;-0.0473;-0.7998;0.5998;0.28;-1.33;-0.35;20;38;57
7/6/2021-3:6:29.400;508467445;45923815;5580;32607;60;1710;0;13;-0.0239;-0.7652;0.3636;-3.71;-2.94;1.47;18;34;54
7/6/2021-3:6:29.500;508467573;45923690;5570;32644;60;1705;0;14;0.0249;-0.8281;0.3196;0.63;0.00;3.92;21;34;52
7/6/2021-3:6:29.600;508467703;45923567;5560;32766;60;1708;0;13;-0.1039;-10.185;0.6974;4.48;-5.81;-6.44;20;32;53
7/6/2021-3:6:29.700;508467832;45923442;5560;32697;60;1712;0;14;-0.0688;-10.321;0.6139;6.65;-7.77;-7.84;18;33;53
7/6/2021-3:6:29.800;508467957;45923318;5550;32146;61;1714;0;14;-0.0615;-0.9638;0.7310;1.61;-6.86;-2.52;22;39;57
7/6/2021-3:6:29.900;508468085;45923193;5540;32471;60;1670;0;14;-0.0332;-0.8672;0.5797;1.33;-5.74;-4.62;23;32;54
7/6/2021-3:6:30.0;508468210;45923068;5540;32187;60;1577;0;13;0.0239;-0.7008;0.4768;-1.75;-6.02;-1.89;19;33;56
7/6/2021-3:6:30.100;508468337;45922943;5530;32366;60;1477;0;12;-0.1113;-0.8081;0.5231;-3.22;-7.42;-1.05;20;34;53
7/6/2021-3:6:30.200;508468467;45922817;5520;32593;60;1371;0;11;-0.0034;-0.9072;0.3655;5.39;-5.67;-2.31;21;33;53
7/6/2021-3:6:30.300;508468592;45922693;5510;32241;60;1284;0;11;0.0068;-11.073;0.6842;-0.14;-6.23;-1.89;19;38;59
7/6/2021-3:6:30.400;508468717;45922570;5510;32123;60;1191;0;12;-0.1269;-0.7969;0.6920;6.44;-3.85;-1.89;20;34;53
7/6/2021-3:6:30.500;508468843;45922447;5500;32179;60;1117;0;9;0.0473;-0.8808;0.6290;1.26;-6.72;-4.97;21;33;53
7/6/2021-3:6:30.600;508468968;45922320;5490;31938;59;1011;20;13;0.0429;-0.8550;0.4309;5.39;-4.48;-3.29;19;34;55
7/6/2021-3:6:30.700;508469093;45922197;5490;31893;59;939;23;8;0.0795;-0.7120;0.5988;4.90;0.98;-0.70;20;38;58
7/6/2021-3:6:30.800;508469217;45922072;5480;31761;59;911;23;7;-0.0717;-0.9257;0.6515;-2.38;-7.56;-3.15;18;32;52
7/6/2021-3:6:30.900;508469342;45921948;5480;31751;59;899;26;6;-0.1093;-0.9531;0.5671;-0.70;-3.22;-3.01;18;33;51
7/6/2021-3:6:31.0;508469467;45921825;5470;31782;58;930;0;7;0.0537;-0.9023;0.4646;3.01;-2.10;-0.84;20;34;52
7/6/2021-3:6:31.100;508469592;45921705;5470;31637;58;1083;0;9;-0.0102;-10.092;0.4987;1.47;-3.78;-1.61;19;32;52
7/6/2021-3:6:31.200;508469715;45921587;5460;31344;57;1221;0;8;0.0878;-10.082;0.3543;0.63;-7.00;-2.52;20;38;57
7/6/2021-3:6:31.300;508469835;45921465;5450;30928;57;1356;0;9;-0.0395;-0.7213;0.1200;5.95;-1.26;0.84;22;34;54
7/6/2021-3:6:31.400;508469955;45921347;5450;30831;56;1511;0;11;-0.2054;-0.8979;0.3997;2.45;0.56;-2.03;23;33;55
7/6/2021-3:6:31.500;508470077;45921230;5450;30448;56;1677;0;13;0.0854;-0.9438;0.2606;1.12;-3.78;-4.97;22;33;56
7/6/2021-3:6:31.600;508470195;45921113;5440;30228;55;1856;0;15;-0.0454;-0.9170;0.3611;5.67;-0.98;-3.36;23;38;60
7/6/2021-3:6:31.700;508470313;45921000;5440;30112;55;2072;0;18;0.0161;-0.9384;0.6163;3.29;-5.18;-3.29;21;33;56
7/6/2021-3:6:31.800;508470428;45920887;5430;29513;54;2206;0;20;-0.0639;-0.8286;0.2591;-0.91;-3.22;-3.15;23;34;55
7/6/2021-3:6:31.900;508470543;45920777;5420;29152;54;2118;0;20;-0.0937;-10.624;0.5378;1.12;-7.49;-3.85;23;33;56
