Date-Time,Latitude,Longitude,Altitude(cm),GPSSpeed(mknots),CarSpeed(Km/h),Engine(RPM),CarLoad(%),MassAir(g/s),AccelX(g),AccelY(g),AccelZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),T_OBD(ms),T_SAVE(ms),T_MAIN(ms)
7/6/2021-2:22:42.600,508485550,44289508,4720,16037,29,1833,61,17,0.2796,-0.9980,0.5773,8.96,17.15,-12.18,22,34,55
7/6/2021-2:22:42.700,508485495,44289432,4720,15985,29,1833,59,17,0.3509,-0.8413,0.6261,9.80,15.40,-12.25,21,41,63
7/6/2021-2:22:42.800,508485442,44289350,4720,16007,30,1829,60,16,0.4924,-0.8408,0.5305,6.58,16.45,-13.93,18,34,55
7/6/2021-2:22:42.900,508485392,44289267,4720,16032,30,1841,62,16,0.2899,-0.7647,0.5919,2.66,13.65,-10.36,22,39,57
7/6/2021-2:22:43.0,508485342,44289180,4720,16114,29,1841,65,16,0.1976,-0.8535,0.7066,-16.38,8.61,-12.53,20,33,55
7/6/2021-2:22:43.100,508485293,44289085,4720,16468,29,1827,66,16,0.0508,-1.1644,0.6022,1.12,9.66,-8.82,21,34,54
7/6/2021-2:22:43.200,508485248,44288993,4730,16186,30,1840,70,18,0.2313,-0.6349,0.5739,2.73,6.02,-5.46,22,34,55
7/6/2021-2:22:43.300,508485203,44288898,4730,16319,30,1850,69,18,0.1259,-0.5934,0.3377,1.75,6.58,-6.44,21,38,60
7/6/2021-2:22:43.400,508485160,44288802,4730,16366,30,1849,68,17,0.0371,-0.6934,0.6486,0.07,7.28,-8.26,22,34,55
7/6/2021-2:22:43.500,508485115,44288703,4740,16470,30,1854,72,17,0.0488,-0.7515,0.5915,-0.28,2.45,-6.58,23,34,56
7/6/2021-2:22:43.600,508485072,44288603,4740,16609,30,1849,73,18,0.0327,-0.9238,0.7139,1.75,1.96,-5.88,20,33,56
7/6/2021-2:22:43.700,508485030,44288503,4740,16485,30,1877,74,19,0.0322,-0.7325,0.5807,2.17,1.19,-4.20,21,34,54
7/6/2021-2:22:43.800,508484988,44288402,4740,16511,30,1880,74,19,0.2308,-0.7686,0.6832,5.74,0.42,-5.18,22,38,59
7/6/2021-2:22:43.900,508484947,44288300,4730,16602,31,1896,72,20,0.1025,-0.9204,0.5846,1.96,-1.05,-9.24,21,33,55
7/6/2021-2:22:44.0,508484907,44288198,4730,16651,31,1914,70,19,-0.0078,-0.7964,0.6866,0.00,0.21,-7.35,23,34,55
7/6/2021-2:22:44.100,508484867,44288093,4730,16823,31,1911,68,19,0.1469,-0.8516,0.6964,5.39,2.03,-5.95,23,33,56
7/6/2021-2:22:44.200,508484827,44287987,4730,16983,31,1937,66,19,0.1054,-0.8594,0.7588,2.45,-1.40,-7.70,19,38,61
7/6/2021-2:22:44.300,508484790,44287878,4720,17019,31,1935,67,19,0.1127,-0.6593,0.6344,3.99,2.38,-6.09,23,33,52
7/6/2021-2:22:44.400,508484752,44287768,4730,17201,32,1959,68,19,0.2811,-0.6666,0.6944,4.69,-0.14,-7.42,18,33,56
7/6/2021-2:22:44.500,508484713,44287657,4730,17170,32,1964,67,19,0.1035,-0.8316,0.6300,4.34,1.47,-6.51,18,33,51
7/6/2021-2:22:44.600,508484677,44287543,4730,17351,32,1982,69,19,-0.0556,-0.7398,0.5958,5.11,3.22,-7.42,17,33,51
7/6/2021-2:22:44.700,508484640,44287428,4730,17461,32,1989,70,20,0.1078,-0.8223,0.6188,4.13,2.87,-6.86,19,38,55
7/6/2021-2:22:44.800,508484607,44287312,4740,17492,32,2009,69,20,0.1986,-0.6778,0.7286,3.71,1.26,-6.72,22,33,52
7/6/2021-2:22:44.900,508484572,44287195,4740,17698,33,2022,68,20,-0.0342,-0.7608,0.5641,1.75,3.71,-6.37,17,34,56
7/6/2021-2:22:45.0,508484538,44287075,4740,17913,33,2028,69,20,0.2240,-0.8667,0.6773,3.78,3.08,-4.27,23,34,51
7/6/2021-2:22:45.100,508484505,44286952,4740,18098,33,2043,69,21,-0.0317,-0.7710,0.6378,3.22,4.06,-5.46,21,36,59
7/6/2021-2:22:45.200,508484473,44286832,4740,17880,33,2053,69,21,0.1279,-0.7330,0.7149,2.31,1.68,-5.18,18,34,55
7/6/2021-2:22:45.300,508484442,44286707,4740,18190,34,2077,67,21,0.1972,-0.7793,0.7266,0.21,2.17,-3.85,23,33,51
7/6/2021-2:22:45.400,508484412,44286582,4750,18265,34,2075,68,21,0.0337,-0.6974,0.5563,4.13,1.82,-3.50,23,33,56
7/6/2021-2:22:45.500,508484383,44286455,4750,18375,34,2099,69,21,0.0259,-0.8267,0.6798,4.90,-2.80,-6.65,19,34,57
7/6/2021-2:22:45.600,508484355,44286328,4750,18379,34,2109,70,21,0.2557,-0.8921,0.7359,7.28,-4.41,-5.32,20,37,56
7/6/2021-2:22:45.700,508484327,44286203,4750,18290,34,2130,69,21,0.0737,-0.6285,0.7271,3.50,1.19,-5.60,21,33,53
7/6/2021-2:22:45.800,508484300,44286073,4760,18646,34,2138,69,21,0.0952,-0.7584,0.5671,-1.26,3.64,-5.67,22,34,55
7/6/2021-2:22:45.900,508484273,44285943,4760,18682,34,2134,70,21,0.1396,-0.7017,0.5895,-4.34,3.01,-4.76,17,33,55
7/6/2021-2:22:46.0,508484247,44285810,4760,19119,34,2132,71,21,0.0000,-0.7579,0.5573,0.63,0.77,-5.74,22,38,55
7/6/2021-2:22:46.100,508484223,44285677,4760,18973,35,2154,72,22,0.1635,-0.8359,0.7032,0.84,-0.07,-4.48,23,34,56
7/6/2021-2:22:46.200,508484198,44285543,4760,19022,35,2169,73,22,0.0181,-0.7935,0.6251,4.55,1.26,-4.69,17,34,57
7/6/2021-2:22:46.300,508484175,44285408,4760,19084,35,2184,72,22,0.1796,-0.7788,0.6832,3.01,0.91,-4.34,18,33,50
7/6/2021-2:22:46.400,508484153,44285272,4750,19288,36,2197,63,22,0.1606,-0.8306,0.6778,0.98,-0.21,-5.25,23,33,51
7/6/2021-2:22:46.500,508484133,44285135,4750,19331,36,2207,38,22,0.1484,-0.7910,0.5973,0.98,0.63,-5.53,22,38,61
7/6/2021-2:22:46.600,508484113,44284997,4750,19523,36,2182,0,23,0.0698,-0.7735,0.5890,3.36,2.73,-6.58,21,33,55
7/6/2021-2:22:46.700,508484093,44284858,4750,19486,36,2161,0,19,0.1401,-0.8711,0.5763,3.99,0.21,-4.90,22,34,55
7/6/2021-2:22:46.800,508484075,44284720,4740,19352,36,2060,0,17,0.0991,-0.8252,0.5612,3.50,0.84,-5.11,18,34,56
7/6/2021-2:22:46.900,508484058,44284582,4740,19225,36,1954,0,16,0.1181,-0.8481,0.5949,2.24,1.82,-5.32,19,38,56
7/6/2021-2:22:47.0,508484043,44284443,4750,19340,35,1862,0,14,0.1435,-0.9618,0.6300,1.75,0.84,-6.86,20,34,53
7/6/2021-2:22:47.100,508484028,44284307,4740,19271,35,1767,24,13,0.1108,-0.8618,0.5734,3.15,2.80,-5.32,22,34,54
7/6/2021-2:22:47.200,508484015,44284168,4750,19293,35,1668,68,15,0.1318,-0.7842,0.6085,3.22,0.14,-3.78,22,33,55
7/6/2021-2:22:47.300,508484003,44284030,4750,19174,35,1666,65,17,-0.0278,-0.7867,0.4968,3.43,3.50,-3.92,18,43,65
7/6/2021-2:22:47.400,508483990,44283892,4750,19034,35,1763,64,17,0.1225,-0.7969,0.6978,4.20,-1.19,-4.76,22,38,56
7/6/2021-2:22:47.500,508483980,44283752,4750,19285,35,1734,73,16,0.1254,-0.7930,0.5714,0.14,-1.96,-4.48,18,33,55
7/6/2021-2:22:47.600,508483970,44283613,4750,19234,36,1547,85,14,0.1049,-0.7959,0.6695,0.56,-1.75,-4.97,22,33,51
7/6/2021-2:22:47.700,508483960,44283472,4750,19481,36,1392,89,17,0.0390,-0.7969,0.5114,2.31,-1.61,-4.97,22,34,56
7/6/2021-2:22:47.800,508483950,44283330,4750,19398,36,1466,71,16,0.0551,-0.8032,0.6334,3.50,0.63,-5.04,22,38,60
7/6/2021-2:22:47.900,508483942,44283188,4760,19477,36,1416,73,16,0.1044,-0.8330,0.6974,2.17,-1.26,-5.25,18,33,55
7/6/2021-2:22:48.0,508483933,44283045,4760,19714,36,1446,70,16,0.0566,-0.8228,0.6939,1.89,-2.87,-5.18,18,34,52
7/6/2021-2:22:48.100,508483927,44282902,4760,19628,36,1448,82,15,0.0390,-0.7183,0.6271,0.98,-2.31,-3.78,22,33,51
7/6/2021-2:22:48.200,508483920,44282757,4760,19763,37,1446,80,16,0.0112,-0.7666,0.7271,2.73,-3.36,-4.83,22,32,54
7/6/2021-2:22:48.300,508483913,44282612,4760,19853,37,1458,82,16,0.0400,-0.7418,0.4939,3.36,2.03,-2.10,19,38,60
7/6/2021-2:22:48.400,508483908,44282467,4760,19974,37,1461,84,17,-0.0708,-0.7676,0.6959,3.71,-2.38,-5.11,19,33,52
7/6/2021-2:22:48.500,508483903,44282320,4770,19900,37,1471,82,17,-0.0303,-0.8862,0.5368,2.45,-2.17,-5.81,22,33,52
7/6/2021-2:22:48.600,508483898,44282173,4770,20139,37,1478,82,17,0.0703,-0.6193,0.6407,0.35,-2.59,-0.91,17,34,56
7/6/2021-2:22:48.700,508483893,44282025,4770,20237,37,1481,82,17,-0.0644,-0.7662,0.6281,0.21,-3.36,-2.31,23,38,55
7/6/2021-2:22:48.800,508483890,44281877,4770,20259,38,1487,83,17,-0.0439,-0.8291,0.6149,4.55,-3.01,-1.82,21,32,55
7/6/2021-2:22:48.900,508483885,44281727,4770,20411,38,1496,83,18,-0.0434,-0.7935,0.6061,6.93,-6.65,-3.85,21,34,55
7/6/2021-2:22:49.0,508483882,44281578,4770,20323,38,1508,85,18,-0.0708,-0.8930,0.5714,4.41,-3.92,-2.52,23,34,55
7/6/2021-2:22:49.100,508483877,44281428,4770,20475,38,1518,80,18,-0.1322,-0.6461,0.3865,2.80,-3.57,-2.73,21,32,55
7/6/2021-2:22:49.200,508483873,44281278,4770,20684,38,1525,80,18,-0.0649,-0.9897,0.5104,-0.49,-5.11,-2.31,20,38,59
7/6/2021-2:22:49.300,508483868,44281125,4770,20817,39,1524,84,18,0.0356,-0.8028,0.4724,1.26,-1.75,-2.17,22,33,53
7/6/2021-2:22:49.400,508483863,44280972,4770,20911,39,1533,82,18,0.0561,-0.6495,0.7515,3.08,-4.41,-2.66,22,33,55
7/6/2021-2:22:49.500,508483858,44280818,4770,21007,39,1541,81,18,0.2020,-0.8828,0.7559,3.71,-8.05,-2.10,22,33,55
7/6/2021-2:22:49.600,508483853,44280665,4770,20970,39,1556,81,18,-0.0669,-0.5514,0.5090,0.00,-4.69,-2.52,18,38,60
7/6/2021-2:22:49.700,508483848,44280510,4770,21170,39,1556,81,18,-0.0176,-0.7613,0.6486,-0.63,-5.32,-2.66,19,33,51
7/6/2021-2:22:49.800,508483845,44280353,4780,21354,39,1564,80,18,0.0942,-0.9096,0.7286,-1.19,-3.92,-2.38,19,34,53
7/6/2021-2:22:49.900,508483840,44280197,4770,21455,40,1567,83,18,0.0678,-0.8911,0.7081,3.78,-3.92,-0.42,19,33,52
7/6/2021-2:22:50.0,508483835,44280040,4770,21453,40,1582,83,19,0.0566,-0.7286,0.8120,7.98,-3.22,-2.03,18,33,52
7/6/2021-2:22:50.100,508483830,44279882,4780,21510,40,1592,84,19,-0.0508,-0.7813,0.6281,-0.14,-8.96,-2.94,18,38,56
7/6/2021-2:22:50.200,508483825,44279723,4780,21679,40,1597,84,19,-0.0590,-0.6861,0.6285,1.12,-3.78,-0.35,18,33,51
7/6/2021-2:22:50.300,508483822,44279563,4770,21855,41,1608,81,19,-0.1191,-0.6554,0.5958,3.22,-5.39,-1.12,17,34,52
7/6/2021-2:22:50.400,508483817,44279403,4780,21890,41,1607,81,19,-0.0659,-0.8667,0.6598,2.94,-8.12,0.21,18,34,51
7/6/2021-2:22:50.500,508483810,44279243,4780,21872,41,1627,83,19,-0.0698,-0.6983,0.7325,0.77,-4.06,-0.84,24,38,56
7/6/2021-2:22:50.600,508483805,44279082,4780,22046,41,1631,82,19,-0.0683,-0.5617,0.6715,-1.47,-7.07,0.49,17,33,57
7/6/2021-2:22:50.700,508483798,44278920,4780,22261,41,1635,83,19,0.0181,-0.7071,0.6871,-4.13,-7.49,-2.59,18,34,51
7/6/2021-2:22:50.800,508483792,44278755,4780,22424,41,1640,81,19,-0.1708,-0.8145,0.7554,0.56,-1.96,0.21,23,33,51
7/6/2021-2:22:50.900,508483783,44278592,4780,22455,42,1645,81,19,0.0986,-0.6730,0.8896,5.04,-6.58,-0.35,17,33,56
7/6/2021-2:22:51.0,508483775,44278427,4780,22552,42,1665,82,20,0.0185,-0.8642,0.5690,7.07,-3.29,2.94,23,38,55
7/6/2021-2:22:51.100,508483765,44278263,4770,22536,42,1672,87,19,-0.1078,-0.9819,0.7740,1.82,-6.16,1.82,19,32,55
7/6/2021-2:22:51.200,508483757,44278098,4770,22664,43,1683,85,20,0.0327,-0.8418,0.5485,5.88,-10.01,-2.38,22,34,53
7/6/2021-2:22:51.300,508483747,44277932,4770,22841,43,1690,85,20,0.0098,-0.6500,0.4885,3.08,-4.27,-1.26,23,34,56
7/6/2021-2:22:51.400,508483737,44277765,4780,22843,43,1697,83,20,-0.0664,-0.6354,0.5793,0.84,-4.27,-1.82,23,38,61
7/6/2021-2:22:51.500,508483727,44277595,4780,23154,43,1699,81,20,-0.0869,-0.7261,0.5558,-0.35,-4.55,-2.52,22,33,56
7/6/2021-2:22:51.600,508483715,44277425,4780,23297,43,1708,82,20,-0.0024,-0.6920,0.6232,1.54,-5.32,-3.01,23,34,56
7/6/2021-2:22:51.700,508483703,44277257,4780,23219,43,1712,82,20,0.0483,-0.7823,0.6251,1.40,-6.30,-1.26,23,33,56
7/6/2021-2:22:51.800,508483692,44277085,4780,23490,44,1724,81,20,-0.0317,-0.8369,0.6481,3.43,-3.64,-1.54,22,33,56
7/6/2021-2:22:51.900,508483682,44276913,4780,23536,44,1733,82,20,-0.0590,-0.6510,0.5783,3.36,-4.69,-1.54,23,38,60
7/6/2021-2:22:52.0,508483668,44276743,4780,23503,44,1743,82,20,-0.0342,-0.6681,0.6056,1.33,-5.04,-2.17,21,32,55
7/6/2021-2:22:52.100,508483657,44276570,4780,23791,44,1749,82,20,0.0639,-0.6490,0.5441,0.21,-6.37,-3.78,21,33,54
7/6/2021-2:22:52.200,508483645,44276395,4780,23951,44,1751,83,20,0.0712,-0.7096,0.5793,2.59,-3.15,-2.31,23,34,55
7/6/2021-2:22:52.300,508483633,44276222,4780,23954,44,1764,82,20,0.0293,-0.7847,0.5836,2.45,-5.46,-2.59,22,38,61
7/6/2021-2:22:52.400,508483623,44276045,4780,24184,45,1770,82,20,0.0298,-0.7828,0.7476,3.15,-4.76,-2.52,18,33,55
7/6/2021-2:22:52.500,508483610,44275870,4780,24049,45,1780,83,20,-0.0142,-0.7408,0.6139,5.74,-1.75,-0.21,21,34,52
7/6/2021-2:22:52.600,508483600,44275695,4780,24201,45,1787,83,20,-0.0049,-0.7462,0.6852,2.59,-4.90,-1.75,22,32,53
7/6/2021-2:22:52.700,508483588,44275517,4780,24384,45,1798,82,20,0.0639,-0.8325,0.5495,1.96,-4.83,-2.31,18,33,55
7/6/2021-2:22:52.800,508483578,44275338,4780,24452,46,1804,81,20,-0.0600,-0.6588,0.5656,1.61,-2.73,-2.94,20,38,56
7/6/2021-2:22:52.900,508483567,44275160,4780,24577,46,1810,81,20,0.0010,-0.8428,0.6612,-2.80,-5.74,-2.10,18,32,52
7/6/2021-2:22:53.0,508483555,44274980,4790,24768,46,1813,82,21,-0.0761,-0.7671,0.5480,0.42,-4.20,-3.78,18,33,51
7/6/2021-2:22:53.100,508483545,44274798,4790,24818,46,1820,81,20,-0.0917,-0.7579,0.5358,4.76,-0.28,-1.47,20,34,52
7/6/2021-2:22:53.200,508483535,44274617,4790,24977,46,1834,82,21,-0.0605,-0.6554,0.6393,4.83,-2.87,-1.40,17,38,58
7/6/2021-2:22:53.300,508483523,44274437,4790,24839,47,1837,81,21,0.0605,-0.6930,0.6066,4.55,-5.39,-1.54,18,34,51
7/6/2021-2:22:53.400,508483513,44274255,4790,24988,47,1849,81,21,-0.0102,-0.7383,0.6642,2.24,-3.01,-1.54,19,34,52
7/6/2021-2:22:53.500,508483503,44274072,4790,25185,47,1855,80,21,0.0132,-0.7964,0.6764,1.61,-5.46,-2.66,18,33,52
7/6/2021-2:22:53.600,508483493,44273887,4800,25387,47,1853,79,21,-0.0088,-0.7652,0.5949,0.98,-3.99,-0.63,18,34,52
7/6/2021-2:22:53.700,508483483,44273703,4800,25196,47,1866,63,20,-0.0547,-0.7056,0.6173,2.10,-6.30,-1.26,19,38,56
7/6/2021-2:22:53.800,508483473,44273518,4800,25417,47,1868,44,20,-0.0800,-0.8442,0.5490,2.24,1.82,-0.77,20,33,52
7/6/2021-2:22:53.900,508483463,44273332,4800,25483,47,1843,26,18,-0.0532,-0.9106,0.7013,-0.28,-7.00,-1.89,20,34,54
7/6/2021-2:22:54.0,508483453,44273148,4800,25422,47,1850,27,19,-0.0390,-0.9174,0.6202,2.10,-4.97,-2.66,19,34,54
7/6/2021-2:22:54.100,508483443,44272963,4800,25290,47,1847,27,17,-0.0947,-0.9096,0.7115,4.55,-0.84,-0.84,21,38,57
7/6/2021-2:22:54.200,508483433,44272780,4810,25189,47,1839,16,16,-0.0766,-0.8120,0.5553,2.45,-4.97,-3.99,18,34,55
7/6/2021-2:22:54.300,508483423,44272597,4810,25222,47,1850,19,16,-0.0664,-0.7540,0.4978,-0.84,-2.17,-1.19,19,34,52
7/6/2021-2:22:54.400,508483415,44272413,4810,25182,46,1852,14,15,-0.0703,-0.7393,0.5090,-0.70,-3.36,-1.75,22,33,52
7/6/2021-2:22:54.500,508483405,44272232,4810,25094,46,1841,10,15,-0.0063,-0.7686,0.5329,-0.63,-3.43,-2.17,19,38,60
7/6/2021-2:22:54.600,508483395,44272048,4810,25157,46,1830,5,15,0.0049,-0.9174,0.8198,4.34,-2.94,-0.35,23,33,52
7/6/2021-2:22:54.700,508483385,44271867,4810,24854,46,1833,0,15,-0.0205,-0.9784,0.4338,6.72,-6.51,-2.45,17,33,56
7/6/2021-2:22:54.800,508483375,44271687,4810,24735,46,1828,0,15,-0.1640,-0.8164,0.5519,4.06,-6.02,-3.08,23,34,51
7/6/2021-2:22:54.900,508483365,44271508,4810,24597,46,1830,0,15,0.0190,-0.7091,0.6866,0.70,-4.34,-1.68,23,33,56
7/6/2021-2:22:55.0,508483355,44271330,4820,24575,45,1814,0,14,0.0000,-0.8262,0.4685,-1.12,-3.99,-0.77,22,38,61
7/6/2021-2:22:55.100,508483347,44271150,4820,24674,45,1797,0,14,0.0961,-0.9760,0.6593,1.12,-6.93,-2.38,23,33,55
7/6/2021-2:22:55.200,508483338,44270972,4820,24379,45,1791,0,14,0.0434,-0.9004,0.5993,1.89,-1.12,0.56,21,33,56
7/6/2021-2:22:55.300,508483328,44270795,4830,24262,45,1789,0,14,0.1659,-0.8052,0.5871,3.99,-4.41,0.07,19,33,54
7/6/2021-2:22:55.400,508483320,44270618,4830,24314,44,1776,0,14,0.0595,-0.9374,0.3026,2.45,13.51,-0.63,18,39,58
7/6/2021-2:22:55.500,508483310,44270445,4830,23987,44,1773,0,14,-0.0581,-0.6656,0.4987,2.17,-1.33,-0.63,18,32,50
7/6/2021-2:22:55.600,508483302,44270270,4830,23957,44,1764,0,14,-0.0376,-0.7422,0.4285,3.22,-3.22,-1.40,17,33,51
7/6/2021-2:22:55.700,508483293,44270095,4840,24016,44,1754,0,14,-0.0586,-0.8276,0.5100,3.36,-3.57,-1.96,18,34,51
7/6/2021-2:22:55.800,508483283,44269923,4840,23683,44,1752,0,14,-0.1049,-0.7706,0.5812,0.28,-5.46,-2.66,18,33,51
7/6/2021-2:22:55.900,508483273,44269752,4840,23563,44,1743,0,14,0.0127,-0.8882,0.6178,1.61,-5.18,-2.10,17,38,56
7/6/2021-2:22:56.0,508483265,44269578,4840,23682,43,1735,0,14,0.0234,-0.9048,0.5895,3.29,-6.93,-2.31,23,34,51
7/6/2021-2:22:56.100,508483257,44269408,4850,23408,43,1730,0,13,-0.0083,-0.8091,0.5612,3.99,-5.25,-0.49,18,34,57
7/6/2021-2:22:56.200,508483248,44269240,4850,23186,43,1725,0,13,0.0063,-0.7593,0.4802,1.54,-4.34,-1.33,21,33,51
7/6/2021-2:22:56.300,508483238,44269070,4850,23254,43,1716,0,13,-0.0708,-0.8189,0.4895,-0.14,-2.73,-1.54,18,34,55
7/6/2021-2:22:56.400,508483230,44268902,4850,23264,43,1703,0,13,-0.0210,-0.8403,0.5797,0.28,-3.92,-2.31,22,38,56
7/6/2021-2:22:56.600,508483212,44268565,4860,23051,42,1687,0,13,-0.0610,-0.8569,0.5417,0.98,-4.34,-2.52,20,83,105
7/6/2021-2:22:56.700,508483205,44268398,4860,22857,42,1681,0,13,0.0005,-0.8672,0.5217,2.94,-5.32,-1.61,20,34,54
7/6/2021-2:22:56.800,508483195,44268233,4860,22840,42,1674,0,13,0.0102,-0.7876,0.5797,5.18,-5.60,-2.52,18,33,53
7/6/2021-2:22:56.900,508483187,44268068,4860,22547,42,1674,0,13,0.0239,-0.7496,0.5129,4.90,-5.67,-2.52,19,39,57
7/6/2021-2:22:57.0,508483178,44267905,4860,22558,42,1665,0,13,-0.0371,-0.7969,0.4685,0.42,-4.20,-1.47,18,33,52
7/6/2021-2:22:57.100,508483170,44267742,4870,22427,41,1656,0,13,0.0551,-0.7808,0.5934,-0.14,-5.25,-3.50,18,33,51
7/6/2021-2:22:57.200,508483162,44267577,4870,22613,41,1641,0,13,-0.0137,-0.8194,0.5939,1.26,-3.22,-3.01,19,34,52
7/6/2021-2:22:57.300,508483155,44267413,4870,22344,41,1637,0,13,0.0068,-0.8203,0.5856,2.31,-3.15,-3.43,18,34,53
7/6/2021-2:22:57.400,508483145,44267253,4870,22158,41,1633,0,13,0.0034,-0.8584,0.5392,2.31,-1.12,-2.52,17,38,56
7/6/2021-2:22:57.500,508483138,44267092,4880,22184,41,1624,0,13,0.0366,-0.8272,0.5700,1.75,-4.41,-4.55,19,34,51
7/6/2021-2:22:57.600,508483133,44266932,4880,22009,41,1622,0,13,0.0342,-0.8823,0.5622,2.17,-0.63,-2.31,22,33,52
7/6/2021-2:22:57.700,508483127,44266773,4880,21781,40,1613,0,13,0.0913,-0.7159,0.5607,1.33,-1.19,-1.26,23,33,55
7/6/2021-2:22:57.800,508483122,44266613,4880,21910,40,1604,0,13,-0.0020,-0.8301,0.4817,3.92,-1.75,-3.22,23,39,62
7/6/2021-2:22:57.900,508483117,44266453,4880,21846,40,1601,0,13,0.0156,-0.9379,0.5251,4.13,-0.49,-3.08,18,33,56
7/6/2021-2:22:58.0,508483110,44266297,4880,21610,40,1591,0,13,-0.0932,-0.9350,0.7852,5.95,-4.83,-5.88,21,33,51
7/6/2021-2:22:58.100,508483107,44266140,4890,21416,40,1593,0,13,0.0761,-0.8867,0.6871,6.79,-2.52,-4.13,19,33,54
7/6/2021-2:22:58.200,508483102,44265983,4890,21361,40,1582,0,13,0.0737,-0.8389,0.5358,2.10,-0.70,-4.97,18,33,52
7/6/2021-2:22:58.300,508483100,44265828,4890,21351,39,1578,0,12,0.0625,-0.8672,0.4895,0.42,0.28,-4.34,18,38,56
7/6/2021-2:22:58.400,508483097,44265673,4890,21305,39,1560,0,13,0.1127,-0.7910,0.5163,1.54,0.28,-3.36,19,33,51
7/6/2021-2:22:58.500,508483095,44265517,4890,21352,39,1550,0,12,0.0971,-0.8067,0.5714,0.77,-1.33,-4.62,19,33,52
7/6/2021-2:22:58.600,508483093,44265363,4900,20999,39,1549,0,12,0.1537,-0.8574,0.5612,2.17,-2.59,-6.51,19,33,52
7/6/2021-2:22:58.700,508483093,44265210,4900,21038,38,1536,0,12,-0.0068,-0.9111,0.6310,4.34,-3.01,-4.55,18,39,58
7/6/2021-2:22:58.800,508483093,44265058,4900,20922,38,1536,0,12,0.1732,-0.8525,0.6710,6.86,-3.71,-5.88,18,33,51
7/6/2021-2:22:58.900,508483095,44264908,4900,20552,38,1526,0,12,0.1376,-0.8974,0.6383,3.01,-0.14,-3.22,19,33,51
7/6/2021-2:22:59.0,508483097,44264758,4910,20477,38,1528,0,12,0.1103,-0.8862,0.4880,-1.75,3.15,-2.80,18,33,52
7/6/2021-2:22:59.100,508483100,44264608,4910,20645,38,1506,0,12,0.0776,-0.7398,0.4763,-3.29,2.94,-4.20,19,33,51
7/6/2021-2:22:59.200,508483107,44264458,4910,20613,37,1498,0,12,0.1410,-0.8516,0.5158,-1.61,0.91,-5.46,18,38,57
7/6/2021-2:22:59.300,508483112,44264308,4920,20407,37,1486,0,12,0.0683,-0.7676,0.4387,0.91,0.42,-7.28,20,33,51
7/6/2021-2:22:59.400,508483118,44264162,4920,20256,37,1482,0,12,0.1225,-1.1536,0.7047,3.29,-4.83,-8.40,21,33,53
7/6/2021-2:22:59.500,508483127,44264015,4920,20196,37,1480,0,12,0.2089,-0.7901,0.4719,4.69,2.73,-9.03,19,33,54
7/6/2021-2:22:59.600,508483133,44263870,4920,20064,37,1471,0,12,0.2201,-1.0077,0.7437,8.82,0.14,-7.00,18,46,65
7/6/2021-2:22:59.700,508483145,44263727,4920,19822,37,1470,0,12,0.1210,-0.6481,0.4031,8.19,4.48,-6.37,19,33,51
7/6/2021-2:22:59.800,508483158,44263583,4930,19730,37,1462,0,12,0.1479,-0.7442,0.6032,6.51,4.76,-5.88,19,33,52
7/6/2021-2:22:59.900,508483172,44263443,4930,19507,36,1454,0,12,0.1654,-0.6432,0.3782,1.82,1.26,-8.40,19,34,53
7/6/2021-2:23:0.0,508483187,44263302,4940,19584,36,1435,0,11,0.0869,-0.8340,0.5353,-0.91,3.15,-8.33,19,34,53
7/6/2021-2:23:0.100,508483202,44263162,4950,19571,35,1424,0,11,0.1615,-0.7544,0.4865,-1.68,0.91,-9.59,19,38,57
7/6/2021-2:23:0.200,508483220,44263023,4950,19289,35,1408,0,11,0.1337,-0.8965,0.6022,1.19,1.19,-10.29,19,34,53
7/6/2021-2:23:0.300,508483237,44262887,4960,19321,35,1406,0,11,0.1103,-0.8886,0.5280,3.85,2.31,-9.45,19,34,53
7/6/2021-2:23:0.400,508483258,44262750,4960,19145,35,1395,0,11,0.1908,-0.8311,0.5573,4.41,1.61,-8.89,18,33,52
7/6/2021-2:23:0.500,508483278,44262617,4960,18892,35,1397,0,11,0.2118,-0.8594,0.5622,2.73,3.22,-7.21,18,38,56
7/6/2021-2:23:0.600,508483300,44262485,4970,18705,35,1379,0,11,0.1332,-0.8291,0.5397,3.01,2.66,-8.26,24,33,51
7/6/2021-2:23:0.700,508483325,44262353,4970,18758,34,1378,0,11,0.1342,-0.8076,0.5451,3.01,2.03,-7.14,21,32,56
7/6/2021-2:23:0.800,508483348,44262223,4980,18551,34,1360,0,11,0.1059,-0.8213,0.5500,2.03,0.56,-8.05,17,34,55
7/6/2021-2:23:0.900,508483375,44262095,4980,18411,34,1361,0,11,0.1742,-0.8462,0.5846,1.96,0.07,-5.95,21,34,51
7/6/2021-2:23:1.0,508483402,44261968,4980,18325,33,1341,0,11,0.0781,-0.8511,0.4524,2.87,1.19,-5.60,19,37,58
7/6/2021-2:23:1.100,508483428,44261843,4990,18151,33,1340,0,11,0.0327,-0.9028,0.5783,3.36,0.00,-5.67,19,34,53
7/6/2021-2:23:1.200,508483455,44261720,5000,17945,33,1325,0,11,0.0932,-0.8272,0.5724,3.57,-1.54,-4.97,20,34,53
7/6/2021-2:23:1.300,508483482,44261598,5010,17779,33,1323,0,10,0.0156,-0.8613,0.4738,2.73,-0.42,-2.52,19,32,52
